transaction_hash,from_address,to_address,value_ether,gas_price_gwei,gas_used,slippage,profitability
0x00022beed6855564fb,0x0006abbaeb08036db7,0x000b14594487f53587,1.5500981861232832,127.42393488124559,34474.890280649575,8.612524934526872,profitable
0x000b9403f8f60f5ebd,0x000190d014e8d6992e,0x000d5603a1d77b2eaf,0.8282856193462809,31.663456309543214,41119.067864506316,55.91410650964037,non-profitable
0x000348d927d8335ed4,0x000b733fcfdb7bf364,0x0007c7ce73948965b7,4.845895412805029,107.92545842839469,29826.30869265862,50.2788414012262,profitable
0x0003805acfbf505eec,0x0003766fbaf6ead053,0x000cefeccb8f47bde5,3.0248926932740856,110.26518372488223,67088.77975215201,14.444503979023603,non-profitable
0x00057721518a29436e,0x0005c8bf05c2958692,0x00043973401af2441e,5.634520236474058,125.83869364279639,45283.40262170762,44.20717924559438,non-profitable
0x000428243496355317,0x000632f7b8713a7dc4,0x000032bd832ad81670,8.038245099944268,141.9303526872376,67548.59920518566,33.411131104004234,non-profitable
0x000b542f99f71af8d8,0x000be5f5824fdc15fa,0x0003fb476cf8d6a5b1,1.3723477330392788,32.41654187391478,89925.39197369415,52.18356569964362,non-profitable
0x0007eb52fb9b6698bb,0x0008ca1d00521c3239,0x000c4f9b443a7e1b9d,5.807410146458296,48.45404466158594,189793.91834873328,58.56584788854448,non-profitable
0x000aee217b46a7e1ec,0x0004e3af7bb973c3a5,0x00070ca577fa3a4d57,5.0555820951382495,136.34055528671917,130257.31470092289,0.8505493651423436,non-profitable
0x0004139c284bd8949c,0x000ade4e0ebeef2ca1,0x00016581ba882b6e42,1.4416437813459824,85.02222746244185,170460.30763725025,76.10083728897258,non-profitable
0x000d5cc80e2a4eef2c,0x00068e07bc334abca2,0x0006c9d84a22c3122c,6.240360856804296,97.75087667201562,148152.91862750746,71.30171617188222,non-profitable
0x000315c0400400bf58,0x0007f8673fde3d4bf0,0x00025b5f03196bde99,2.737130538189856,109.56326444677768,41138.06036426708,36.62927233426601,profitable
0x000ca49f466c640a08,0x0006d3a318b7054317,0x0009fba49a35781dad,4.878855351121581,111.48799253947648,152729.75274093685,5.2945406209462575,non-profitable
0x0005b1d5576516f480,0x000d46950e78b659eb,0x0007ecb7f5ecf6916a,0.8236409704463418,141.80884839798097,70242.69979908328,75.49349904596525,non-profitable
0x0002df07eb4b220a87,0x00092448cf8b114e1a,0x00035319bf6a05bfda,4.596380988079018,149.63393008940034,135400.30461205245,95.51756087265277,non-profitable
0x000169e5d7039abc3e,0x0007db864728c4543b,0x0008f764e9653b2e32,3.0653282169601606,116.41889531171283,82032.19328209494,24.0159194506054,non-profitable
0x0000c2148a32e755f2,0x0006cf0d3427562207,0x0005fa6731502e4905,8.223989730642359,64.46654510461809,199583.335124374,32.35313784909005,non-profitable
0x0004f49a50b61a8187,0x00055b224e7425441a,0x000197373a25a5d87c,0.5707302912466854,135.57028827532122,68175.71482992324,18.382105135292015,profitable
0x000aa036a2ca48f1a2,0x000843b6ad87c54e31,0x000561c38e7ce3d0f4,4.186654141908382,35.906509744891395,70964.35426859427,57.69403539836062,non-profitable
0x000571f9209b20317a,0x0002d277f3049298c6,0x000a0bf21d214acfa9,4.584855809890249,57.72970234493954,187590.33374566928,15.484984623350845,non-profitable
0x0002f49704ed220de9,0x00004ff982cbfaf15c,0x00066bd9e4d5e20879,7.250335756914889,137.68628609564578,25411.34842990176,35.62003815219448,non-profitable
0x000bc468e6a6acfbf9,0x00019943bf4b4e97ab,0x000dbb487c5ed25624,5.74330146332702,60.7429817327226,145707.32882930225,69.70160438041236,non-profitable
0x000da99828ea3acc1b,0x000853a2b4e96e1617,0x0004b718a95ff3207b,6.672456159604617,56.478127154609815,150833.4239417222,56.01203818495183,profitable
0x000cf45886d99c20c8,0x000bbcaf3bf7aed179,0x0000601f6479587c22,7.770715807231911,46.57503517682967,170711.7653564615,38.64686997022919,non-profitable
0x0004b5bba1186ccc20,0x000ddccb822f7a3b93,0x00036e6c5671b25a85,8.622167533608229,133.09341091762997,195424.63660428708,42.02553993115238,profitable
0x0000455c2f5eedf1f6,0x000be9de2d764c020e,0x000a5a76c3feaf0311,3.1394410917279827,90.00699110293041,195632.74352904077,56.211526151440324,non-profitable
0x00033f36d7aa79e324,0x000b450c980050badd,0x0003a317fb8b9e18c8,5.380689030933667,110.98718436649858,32684.53960439704,0.5874669239882431,non-profitable
0x000ac77862975f4aab,0x00000c2d109b786f7d,0x000be849701694631c,8.40124067631356,58.68796608900356,168109.23877276955,7.851908335492531,profitable
0x000336f76746542ad5,0x00035596a539bcffaf,0x0009d4f04c9b5c503a,9.8945218585196,120.96485052134598,136689.47812467127,88.1259255182334,non-profitable
0x0003205fda8fada622,0x000dd923f8292bdbbb,0x00060cf9ae26ce3a7d,8.895303591126588,121.20066539545182,136874.24205278332,7.788821030139985,profitable
0x0008e313c062077ee2,0x00006fff3ea6c9fad5,0x0003b515f307eb8790,3.7153011589811435,67.51176298899603,43974.63686403037,70.6806528174543,profitable
0x00069735cdd9526a82,0x0004fc13f5536fd9f4,0x0002b0e86cf8828edf,1.9524700056692854,79.28191596123395,137383.50279377194,92.00389637274115,non-profitable
0x0002c2cf00b8c34404,0x0004dcc074971b8981,0x0007239befc606a515,4.894435981528481,55.1628332916241,196864.38192762336,27.06908974656881,non-profitable
0x00055e1afe418db18d,0x000c2cd5576ee94247,0x000a99b043fae86c44,7.416672876908587,147.1873227987485,184215.523947561,37.04977321451436,non-profitable
0x0005d1d188b5ee00ce,0x0004894ecc264aead0,0x0007760ca47a563de8,4.926198138462223,107.47230924700939,99604.38828406825,56.89257166306578,non-profitable
0x000d73540e1c635759,0x0002f9904776efef14,0x000dc009308842078c,4.832325452273372,142.14526568586186,28150.687218210885,88.17101525488883,non-profitable
0x000681de2970785b7b,0x00028be111ae3267dd,0x000aad2aa12b18216c,8.382465980396924,66.40626523549598,85850.53471003666,94.19061682045476,non-profitable
0x000b9ec5cc33a3deb2,0x00047a753f65427151,0x00030bff553f355334,3.6146763868927962,123.82690955962677,168923.86577649938,73.95658524787869,profitable
0x00080bbe3ee550c35f,0x000add456df985edee,0x00056a157ad6ab2956,8.598086953441644,121.90303726616904,146568.33916226472,8.662889465708547,profitable
0x0002ebcae679b1dcf0,0x00099af25eb8cda0a5,0x0000c0c3b25b2efb82,4.068641204716284,112.99867822398498,103222.5143513182,66.91574639932955,non-profitable
0x000079a2339032d3fc,0x000aaa661fa830180a,0x000d65b629d3aa2561,3.283002823677716,145.87667703201606,30863.174793430764,41.03096188354433,non-profitable
0x000231b05fb20d5783,0x0001ea552cc1cea2d8,0x000263c59fb581ec6c,4.540445122085791,77.22664033275787,97414.15628037117,47.07062924810666,non-profitable
0x00085646dd23ab39e4,0x000c30fb20f3e0c7fb,0x0001d2de322d5b12f9,7.624707139790011,45.686078830770875,104955.46420950115,4.915789886127359,non-profitable
0x00090edaec8a33068e,0x0007a45065e866cda8,0x0007aaabadad69417e,1.2608942766120788,110.60506310928729,187211.44038805034,19.107022872496472,non-profitable
0x00016bccaa33fbd21c,0x000a247587b96ac30a,0x00052ef3eb3c2b6614,1.9649957395043018,117.51717605726473,135754.41254120655,79.05157023975724,profitable
0x000a928423f15eda0c,0x000b0280d5bfc90eb2,0x000767212bd4a8008a,9.514496811805257,99.00726881505776,76785.87208118215,45.396429345952924,profitable
0x0003b4f49f994f3f46,0x000adcb457255b2628,0x0008e725f22a4d4d80,1.7557407821861923,54.81814717600756,115031.96933667913,30.166922500873255,non-profitable
0x000a2d26bab1dd6cf2,0x000c95eb789226cc2d,0x000499865b953e77be,5.677705451992615,90.53471300032265,32823.900100166655,38.40252337742184,non-profitable
0x000945cc55e166571b,0x00047a969f04b3bdce,0x0003a26517ffed3e7c,5.793565352152718,67.46276838829553,195089.7141813029,85.44009693305469,non-profitable
0x000226bfb81b01abf4,0x0003d4be9358948aa0,0x0001acd9e22688938c,4.896754996040398,81.2959833800027,85450.72244559995,74.90015274147828,profitable
0x000dbd741b37ebb66b,0x000280579ff0f4f0f1,0x000050e46ed116fb61,6.44780774051961,107.42622910135967,106538.2565294513,27.232267402711095,non-profitable
0x00047ebf1de21ea7bd,0x000392f7fb1289df60,0x000d28688a351233e3,2.2990374312503867,119.42576912290015,84595.83138840915,11.751066519397117,profitable
0x000a12554a5308467f,0x000488c00188c418e0,0x0006daf9b2c84a99fc,5.527070015499706,57.86696290816117,143169.59969079983,25.20057016618553,profitable
0x0005663d5b5b3655d8,0x00067e6b20e1edb6e8,0x00015c4efb4cecdf51,3.7223603792137245,78.6390432776344,139539.55634099717,92.07572434902231,non-profitable
0x000168ace6e825e8bd,0x0009c2afcc151f479d,0x0001c2b6f8cae2ae97,6.617010929032262,62.2993885189955,149042.69358471528,58.15930219613768,profitable
0x000c2c5ce045aa7580,0x00087fffa0d3135a4c,0x00038930a4bb16e3e6,1.4130942101881214,53.8357936634243,68997.63810053383,53.34848739426953,non-profitable
0x000a59f578a5cf051a,0x00041db8735b98de99,0x000527bf5425e24a07,5.709203290977923,124.00646639950061,77504.65812836781,59.639763575646455,profitable
0x000d56efbd00221a78,0x00059cc3955274cc66,0x000a1a051bda413a04,1.8535182834778536,139.1103233324391,43419.97036622123,36.603460546385776,non-profitable
0x0001696a735a41f3cc,0x0001f9a8c1fa3b3ca5,0x0009bd6290b5fc8a64,2.787151988087249,74.4278622821492,138336.28496045416,80.71089492493095,non-profitable
0x000c58d6e84e062502,0x00014a5b66336b8059,0x000b03a8a3e82d6775,2.1878792934355085,120.15347092485203,28123.685793081808,52.32910164377567,non-profitable
0x0001c79d662a26e2c5,0x000080c6adb1752879,0x000a4dce9221e327fe,1.8291949609083022,137.63943472372932,127985.13805869917,11.675673528976784,non-profitable
0x0002c055c788ba159a,0x000cf33ff1d249f08e,0x0006ca983f97cfcc5a,8.25728380465511,131.5349052636278,176675.56338844245,12.907383417781466,profitable
0x000adb72887c1dd13d,0x00033d0be10a8b0069,0x0008d20474995ff761,2.8577899690412427,51.93760662470711,180458.9545438444,53.686377791115326,non-profitable
0x0008dc0ea4b1437ce0,0x000ae02376ab9e61ab,0x0008de610a5a7c6735,9.27131069486263,144.75502578160336,101377.75910622314,93.65708523686585,non-profitable
0x00066df2ab3e7f0297,0x000ac4f530f398c767,0x00088c06ac755e0e2e,9.699295326926563,75.20117285153549,103215.3601901402,30.8359038154982,profitable
0x00016287ce2b151f3a,0x0002ed17ca1fcce13c,0x0001726e94bef0aef5,5.713033438901037,70.70887934086036,34777.483758435104,86.95424734475297,non-profitable
0x0002bd6d753800ee9f,0x0004db97c2e56ec27a,0x000a5ed98a8ca065e6,1.4308682255345981,37.49175927333364,141066.9395543034,76.40979456230136,profitable
0x0004cf765f8edfc5d7,0x000816078598434808,0x000b5163d0ae4604b7,3.746107885552433,88.34083849258596,168005.43624673935,24.781996478247777,non-profitable
0x0003f90ce86761ceb3,0x000d4dfd669ce9e8de,0x000698b413777f07a8,7.977524901218793,43.08163387691145,64793.254774243636,3.635038490875929,non-profitable
0x000d16d470109cc73d,0x000a92659f4c808228,0x000089022d08d273f9,3.6745398962420075,59.824778511291115,96412.85781237227,10.18562466697313,profitable
0x0008c6b5f0410099b9,0x000584fd71ef6962cb,0x0001acbe0bf8383645,0.8710851658095847,68.03311461207377,171152.24128098338,72.84966489081017,non-profitable
0x000662f2333f33450b,0x0006ce66b1a013f75b,0x0006177e10f2f90372,5.568292324370952,127.05915881900208,178004.56371154956,19.96777413432663,non-profitable
0x000074cdfdb240ff26,0x000d3e0d3dc88e6453,0x000671e892834d9299,8.451363394108851,135.0586380475076,64529.21646729644,37.12772077961887,non-profitable
0x000d065c7025e90664,0x0006e6353d9cbcf06e,0x000b21fd2f17faea6b,7.959467945047881,66.29595809537636,119552.1435829042,50.17041490147647,non-profitable
0x0008eb4e70ff6bebb7,0x00009860fa7c01897e,0x000bc096ebc12edb33,1.752056278163402,133.04377454934888,55456.273963813044,72.54709137684783,non-profitable
0x0009716c50444bc2ba,0x0004826806a92b81ca,0x000d11735f7def3245,6.727973379510256,132.86771248437492,39236.29878098062,11.324009094689277,non-profitable
0x000c0c6870fa037001,0x000512b4538d9180cf,0x0006b71bfe4d6d32b6,2.2058221300930354,121.75811404618483,184090.5697491604,40.637234161340864,non-profitable
0x0000af92816939b8db,0x000c2f038398f42d85,0x0000159ef97dcd94e3,2.18285713798717,47.603413681821785,167870.84325754753,48.507805841360394,profitable
0x000d2db63508760356,0x00013a6d39c8a94015,0x0009291c6585bee64a,8.740843661278547,112.83874162808748,157046.24742276812,54.08316557008999,non-profitable
0x0007555fe4585696df,0x0003cb21997b1c837e,0x0004066da0900ddfbd,2.497439858449561,143.40288774966825,29729.171067552135,81.83624577888027,non-profitable
0x0008841ce0a264d980,0x0004c182020a6edc7e,0x00030534d770f40996,2.633210217833594,111.90485745205885,172027.45389513607,17.168647826126648,non-profitable
0x000d53ed92ae42b67d,0x0006c2532829fbdebb,0x0002f4518e9b12c79a,0.00753325422223425,69.79402189294007,99409.88958706369,80.7833373512104,non-profitable
0x000517d48187eb5434,0x000b4973697048900d,0x0002e2f2caeb3232bf,8.706819672221052,90.06951809169976,82288.72706995887,69.28814989123752,non-profitable
0x000d4cc6ab72a1ead9,0x0004e5b3cab98e3bd1,0x0003c88ef1b9c88dd0,7.926155537278139,107.48700520212644,118819.26862354239,55.58752554908173,non-profitable
0x000c53969f8d8a66c5,0x0008d7eb8c7ab20618,0x000d9676b2e4fad7b4,6.27366202197169,91.26844904742043,37352.23044751649,69.95308751238679,non-profitable
0x000c11134314b2cdb6,0x00081e6879543a7c92,0x000b11bbcd74bb0eda,7.502907373624485,44.394353007716376,156439.7323340794,41.20236187742668,non-profitable
0x0002f980ca5ea1acb7,0x0009d24e36785de2ed,0x00085770517186525b,1.5213336256774934,67.44768535824248,125255.87876300496,13.840620199226487,non-profitable
0x000cd5d07a3dfe3190,0x00063ecd63be8912ac,0x0003d847b29a2456ae,4.5837776222811675,126.2875236664359,54399.62734029699,66.57685826129647,non-profitable
0x000a6c62fecd9a9125,0x000a29ae766f040934,0x0003b817fe97666eee,3.51284265410046,133.37016553146208,54693.56375865916,52.46770599625553,non-profitable
0x0001decb73fbc19e61,0x0008a112b60b2d691f,0x0002d2cb03ce7ca386,0.9386714860439079,46.476003925868426,53980.50863150869,63.937840679477006,non-profitable
0x00022f00c566195bd5,0x00081d9b91a73c3ed2,0x0004bf816c79fad0a2,4.861818721664027,144.28641028784693,31203.427371796184,33.80054010406797,profitable
0x000928878ad101adfe,0x000a7c029555129224,0x0003524c2fff01e9fe,9.207475763776012,69.45871414183313,126215.92243753158,90.68675086740625,non-profitable
0x00071d3aefcc60588f,0x00098c0b687e47643a,0x000bf8bd480f398747,0.4015511313878941,109.4776486476864,171422.32378834294,58.73739948768911,non-profitable
0x0005d6626026956cc8,0x00067bbe8214deeb9b,0x000a9d407300cf9bac,2.915317674024445,120.21901751480173,24132.18030374256,8.54116302660309,profitable
0x00021ea47b821950ba,0x00031536c9673c22f2,0x00006c1f50a3e40950,2.076201821120829,127.43354815654601,29771.831449857964,44.98094926645216,profitable
0x000a703d5cdbbd6702,0x00027b985c6b1c3fb5,0x0008d2f3704c663ae0,2.3822283900032977,143.48996426711162,123525.8795269633,75.63584911830868,non-profitable
0x000744c29353720afb,0x0007d8d7be341db4ce,0x0004a18f5f3d89b347,9.084437084241873,67.55034576345872,167689.72768410336,79.4136620386655,non-profitable
0x000d74dbba3861b7a3,0x0001f78160d727e386,0x00022abf25418c5542,4.681222473288668,133.02077454618654,79486.26141178541,49.460210679323104,non-profitable
0x00043f1992b60de559,0x00066e754b2c97ef30,0x0002c509ba07e1db44,4.663527829985249,45.802428412344845,83580.97738658226,89.47486233555928,profitable
0x00031887c2cf3b75fe,0x000a27c09e6a78e7b9,0x0002abb40cf8b663ae,7.605995848910369,114.60490876243112,127746.0230519229,26.767576050992563,profitable
0x0009fba09259422c93,0x000ced2193a0f6bb24,0x0000685ded3882c6bc,1.545767547845253,119.03732754167831,70084.10715322231,41.06045912512942,non-profitable
0x00052a0b5f189f06c6,0x00088f3203bc3feadb,0x000d27691ebbe95ff6,4.873166275646408,111.32678894415845,25762.897527905458,89.85979245998644,non-profitable
0x000ca34733f0c621e8,0x000cd69a13813d83bb,0x0004e4cacfc3398471,4.300422155996476,60.27776833621836,152605.9047401857,89.62577539044142,profitable
0x0000e14ba065c747a7,0x000a4498978b15be31,0x000a1269dfede3d015,5.969509994776016,134.7651776418244,132991.3344165201,68.57159116969926,non-profitable
0x000301167f848b5a26,0x000424125f968afe68,0x00000e8d5c07d216d5,9.995577474801136,50.2630156044474,124955.32383096298,85.89819573167489,non-profitable
0x0003349280acfa070a,0x00004919a3078664f9,0x00090352aadf3e8f42,7.6947194919263895,36.4361749824997,153761.45908953634,8.878237922356309,profitable
0x0007501fdbbc371fb8,0x0009aa7c7465407b61,0x000149ce3586f84b89,3.9792591644712547,116.09579887342946,141866.31992360472,86.49963262580142,profitable
0x000d0c99d83585b7b1,0x000c9655ff9b2f2ee3,0x00026a5729a1ee693f,8.275702969688195,87.05708582792803,57852.875883919485,32.06267003511612,profitable
0x000cb8b8968a9c559e,0x00069465a1caff2ba3,0x000ca5307da4fc0114,1.7079129247614893,131.89176239504113,84094.10740285985,17.833972911309203,non-profitable
0x0000994fddb21eed29,0x000bf5e705a7aeb126,0x000bd4c7cfd1de44cb,0.3056063994032923,76.00765692699107,43573.71536047387,23.93774426436829,non-profitable
0x00020876623a824106,0x0006de2fa9fdfc72f2,0x00075cce97bba93e22,2.045279276270266,50.19343062092554,44244.4054018007,41.79743283288069,non-profitable
0x0008f4b6fb2cc9d88f,0x0007a4457248aab0b9,0x0005f0c2b78750e51d,3.4047751495864826,130.37306309638439,142039.0385978205,25.119949268442117,non-profitable
0x0001357959fb6f626f,0x000990a4f55bf1527c,0x00051b5038cb1bdedd,5.10629699383814,95.8691557968086,174689.41914986717,32.057438034063885,non-profitable
0x0007972e3b42c5b370,0x0005edf50b6243ce82,0x000244dd2efd946ca2,6.151676276271457,52.70349508684259,193329.1325111439,13.498713628678136,non-profitable
0x0007d5952ff725b8fd,0x0001adee27d603f814,0x000d442907fea14b19,9.106146566427002,116.44607983037349,133474.13404135054,29.618380379134294,non-profitable
0x0005afee8b8eec51c4,0x000bad4b8e3c5cdee0,0x000416907016fdede7,5.099030241495027,91.33363661874006,53954.136881611295,57.22880917038557,profitable
0x000681cc24e1f4749f,0x0001ae6b62c6a7f319,0x000b6c2d460097e21d,5.013255170612669,102.51755786883838,39911.411835358595,44.185928955398296,non-profitable
0x000212effa304f1bf6,0x0007404e0767c26863,0x0003aa2a860b4e3242,0.5033798552199984,85.30780058478982,166500.32390507965,34.672529404829874,non-profitable
0x0006caa80847641ce8,0x0008b65aef9a1331dd,0x000ce50440577f0d23,0.3500806150095819,129.44507805816076,124597.40926843986,74.64546643358254,non-profitable
0x000965cc62b34aa692,0x000ccfa3ab5f73020d,0x00058a8018a2062624,5.512048459201805,129.54752588196598,131673.01876145584,89.3511036293604,non-profitable
0x0009d83b2fd8bec8cf,0x0008ad594d833ac001,0x000d8fd80011abeb8e,4.382347953870197,115.12665861892634,160881.71388709295,75.6791655010168,profitable
0x0005a90482db381193,0x000ab8fb4411b2afa5,0x000491d6240173508c,8.391964769408006,42.64816528757547,146886.62376410884,33.2007382110658,non-profitable
0x0003181897678dd835,0x0001ff866e97c9800d,0x0000e0a6e7efe53287,1.60763516753374,130.66246342848825,170368.0272612413,74.44447234158753,non-profitable
0x0007a5ec77e344e6a0,0x0003cb11f7945488e6,0x0004d81f84d269c8bb,0.2506916495083789,110.52155766394918,31062.289077318248,15.198866267222645,non-profitable
0x00045c2f97d9d67273,0x000bf6b7d8a9a18c53,0x0008961c7fcf26a0c8,4.490938640533329,113.64289992051594,154806.19397762435,13.032668491141,non-profitable
0x00058a324aef85c670,0x0007cba08118630ee6,0x0004202c7ee269a100,2.3755480889658225,73.5579408484646,173302.64356065507,34.56335807657885,non-profitable
0x0009607fc7c90c15a3,0x0009dcb345a6f18c90,0x00088e4ea3b3357222,0.49709411901503564,135.5135467388408,72218.17260003826,80.77042920203665,non-profitable
0x000607a5a5ab42d067,0x00041deb7a4fe8ef58,0x000d1528c11aba3abe,7.2462582701894425,117.04459202818289,135640.06204479226,24.635578375982945,non-profitable
0x000b3eef5394a7e0fd,0x00082b67f86627e01b,0x0006aecc67662b6e16,1.1168184065725175,43.51085598350333,77235.009426818,6.32627763645906,non-profitable
0x00025abce25f4dec6f,0x0002150841dba4fca2,0x000cd52d08b9205321,6.08358668057771,78.93336412873953,192476.82090035928,13.171821811100301,non-profitable
